file_path,label,frames,created_at
dynamic_dataset\A\A_staticconv_20260806_231949_a87305d7.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_f9363efa.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_6c91cd95.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_a3b5c1bc.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_f9aef2ba.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_8171a87c.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_cb579ff8.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_466b758a.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_9a19ac17.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_59f89279.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_5438c3fd.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_f2a1d2c2.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_13dca1f9.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_b539f3c5.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_31738274.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_8490ced8.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_8fb84e59.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_3410d032.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_825ed0b8.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_e6d992be.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_afedefc7.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_5d8aee90.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_f934279c.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_bd2ef069.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_31eaea7f.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_e428e123.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_ceedb87d.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_0277b852.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_04252fbb.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_44bf87f6.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_475a4b45.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_72a6e607.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_b81c2eb9.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_2c03fbb8.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_0856161c.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_f4bcef2a.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_8119477a.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_4dde0ad9.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_d9662fe5.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_d0c94a0d.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_ece7a005.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_2630dfc6.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_c0a0c8d5.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_fd75598a.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_ca386977.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_7ef9e70e.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_25b9f4e6.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_191c4b58.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_f9c9e759.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_447f2acc.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_3af90773.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_27ffd7f4.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_c6ca8937.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_835f41ff.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_c0a033a3.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_c3787f8b.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_d6f743f4.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_355f8182.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_a419ce57.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_bdc82e8b.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_4091c42c.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_c4a80bed.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_9d78ec8d.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_1e125fe6.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_e577bd03.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_adff6744.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_6892b321.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_dbe24f81.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_fb3c2e56.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_d7cf5ce4.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_0517c48b.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_c6881208.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_7e91b8a0.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_472e172b.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_88e57cfc.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_77fc7107.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_5b2491fb.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_9f8cacbd.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_094fc56a.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_0ffedd52.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_b56e3350.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_b44d236c.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_82caa5f4.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_19fb4cba.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_7e9ee594.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_73347611.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_7ab0f508.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_8a9bdd91.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_79e26539.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_055a6e77.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_25705742.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_fd1d0fb7.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_0c380b1a.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_ca16c261.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_5fa9d2d5.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_470d7d67.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_11f8b36c.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_fe5e831e.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_2c201da4.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_62661609.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_d412f660.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_91749f9d.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_89a5a98f.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_086ea0fb.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_dbb2b043.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_6513a121.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_2c35055b.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_132474ed.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_ad39572c.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_8037baa2.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_cf7df9f9.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_09419407.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_d53f38d0.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_03cc4a26.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_e4088067.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_66471540.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_0f4f2f49.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_2ce4e632.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_5fda5a07.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_d9e395a9.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_dba4a422.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_2766974b.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_b2085282.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_f3737689.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_09328fd9.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_c2a0a88f.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_0b89c44f.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_86e57030.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231949_e51f6b0b.npy,A,30,20260806_231949
dynamic_dataset\A\A_staticconv_20260806_231950_e302cb06.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_30789d7a.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_6ee3a0e6.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_105fe059.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_4672ea33.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_67dfa455.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_43157e8b.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_eeaac8fb.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_a8f0bd07.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_44c2dca2.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_9dd31cd4.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_800d1c6e.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_208a8c02.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_42d8d27e.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_e66262cc.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_61de6c15.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_8f7faf8d.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_41803e04.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_5b656024.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_72475d33.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_f6f8f2b6.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_888a9bef.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_01a1344f.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_e29387ab.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_6fea8d69.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_bb90d6d2.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_02088988.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_c72b378a.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_01a2ccbe.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_2f89fcc7.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_200ae92e.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_836140cb.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_7b76ce80.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_655cdb16.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_cf59ae56.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_310da66b.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_31d0aca4.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_9006f310.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_8de032a1.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_0942cc97.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_718e63ee.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_7150bd4a.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_7e5dea45.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_3e441aaa.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_088eee7d.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_8c302793.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_3a899824.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_57dcd3db.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_e1c0ea5f.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_e35af31b.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_f805f3fc.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_bc02819d.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_b9331c77.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_2bb03122.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_df8ab3a3.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_dcb3f569.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_7ffa351d.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_1899dfe8.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_030d9059.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_d920e275.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_151d4ee4.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_f1655674.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_1eba16b9.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_7b9f8a97.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_67198b94.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_a364e935.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_8ba8706c.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_bc43687b.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_8ffe528e.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_f59029ea.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_2f15cdbf.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_b89f5096.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_7c44431c.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_8997ee64.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_ff7af87b.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_ee61cd83.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_19e61d6c.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_4349be1a.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_814dbd60.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_28de4505.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_c0499eb0.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_6ab89c8c.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_c487e670.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_bd03e53d.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_00b72ebf.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_e36e8c7e.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_ea9e7e99.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_d7e90df6.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_6be909b3.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_467538f3.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_ee76f138.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_9e47445e.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_89780dcb.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_5e1dcc8f.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_4370813a.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_f997de55.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_3fa62cfa.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_f6c7eaf2.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_d8dac459.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_4db7b994.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_c6b9955b.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_19dc31e0.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_cb7eefa9.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_7afd3a6d.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_37e66edf.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_af871845.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_a82cd20a.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_3ab981d1.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_eac50dd9.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_536275a9.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_aed800c2.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_40be5931.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_a639ff3f.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_318e54bb.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_757c6436.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_b31095a9.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_cc950685.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_3f9406de.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_5bc1a5c6.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_2dddd5dd.npy,A,30,20260806_231950
dynamic_dataset\A\A_staticconv_20260806_231950_17eaa745.npy,A,30,20260806_231950
